Raw_Title,Raw_Price,Raw_Mileage,Raw_Metadata,Colour,Condition,Engine/Motor Capacity,Fuel Type,Manufacturer,Mileage,Model,Model Year,Power,Register Year,Transmission,Vehicle Type
Toyota Axio 2014,"Rs: 9,000,000",km Find,"2025-12-11 | Talawatugoda 220,000",maroon,Used,1500,Hybrid,Toyota,220000,Axio,2014,1500,2014,Automatic,Car(Saloon)
Toyota Premio 2016,"Rs: 14,800,000",km Find,"2025-12-11 | Anuradhapura 142,000",white,Used,1500,Petrol,Toyota,142000,Premio,2016,1500,2017,Automatic,Car(Liftback)
Toyota Premio 2020,"Rs: 17,550,000",km Find,"2025-12-11 | Negombo 90,000",white,Used,1500,Petrol,Toyota,90000,Premio,2020,1500,2020,Automatic,Car(Sedan)
Toyota Premio 2016,"Rs: 13,250,000",km Find,"2025-12-11 | Negombo 157,000",white,Used,1500,Petrol,Toyota,157000,Premio,2016,1500,2016,Automatic,Car(Hatchback)
Suzuki Wagon R 2008,"Rs: 1,400,000",km Find,"2025-12-11 | Bandarawela 150,000",red,Used,1000,Petrol,Suzuki,150000,Wagon R,2008,1000,2009,Manual,Car(Hatchback)
Honda Fit 2004,"Rs: 5,275,000",km Find,"2025-12-11 | Embilipitiya 166,000",blue,Used,1300,Petrol,Honda,166000,Fit,2004,1300,2004,Automatic,Car(Hatchback)
Mitsubishi Galant 1999,"Rs: 2,400,000",km Find,"2025-12-11 | Nugegoda 150,000",green,Used,1600,Petrol,Mitsubishi,150000,Galant,1999,1600,1999,Manual,Car(Saloon)
Daihatsu Mira 2017,"Rs: 6,250,000",km Find,2025-12-11 | Ambalangoda 0,red,Used,650,Petrol,Daihatsu,0000,Mira,2017,650,2018,Automatic,Car(Hatchback)
Suzuki Celerio 2016,"Rs: 5,325,000",km Find,"2025-12-11 | Kadawatha 97,000",white,Used,1000,Petrol,Suzuki,97000,Celerio,2016,1000,2016,Automatic,Car(Hatchback)
Daewoo Racer ETI 1995,"Rs: 1,000,000",km Find,"2025-12-11 | Mawanella 123,456",white,Used,1500,Petrol,Daewoo,123456,Racer ETI,1995,1500,1995,Manual,Car(Saloon)
Toyota Starlet 1997,"Rs: 4,380,000",km Find,"2025-12-11 | Kandy 90,000",blue,Used,800,Petrol,Toyota,90000,Starlet,1997,800,2002,Automatic,Car(Hatchback)
KIA Sephia 2002,"Rs: 2,600,000",km Find,"2026-02-10 | Mattegoda 162,481",gray,Used,1331,Petrol,KIA,162481,Sephia,2002,1331,2003,Automatic,Car(Sedan)
Suzuki Swift 2006,"Rs: 4,050,000",km Find,"2025-12-11 | Galgamuwa 200,000",black,Used,1000,Petrol,Suzuki,200000,Swift,2006,1000,2006,Automatic,Car(Hatchback)
Nissan Primera 2001,"Rs: 4,250,000",km Find,"2025-12-11 | Trincomalee 131,000",silver,Used,2000,Petrol,Nissan,131000,Primera,2001,2000,2002,Automatic,Car(Saloon)
Honda Fit 2014,"Rs: 8,250,000",km Find,"2025-12-11 | Negombo 132,000",black,Used,1500,Petrol,Honda,132000,Fit,2014,1500,2015,Automatic,Car(Hatchback)
Toyota Prius 2010,"Rs: 6,800,000",km Find,"2025-12-11 | Walasmulla 260,000",white,Used,1000,Hybrid,Toyota,260000,Prius,2010,1000,2011,Automatic,Car(Sedan)
Toyota Vitz 2016,"Rs: 7,490,000",,2025-12-11 | Borella (Colombo 08) Find Out More,silver,Used,1000,Petrol,Toyota,0,Vitz,2016,1000,2018,Automatic,Car(Hatchback)
Honda Fit 2014,"Rs: 7,450,000",km Find,"2025-12-11 | Ambalangoda 120,000",yellow,Used,1500,Hybrid,Honda,120000,Fit,2014,1500,2014,Automatic,Car(Hatchback)
Toyota Prius 2010,"Rs: 7,900,000",km Find,"2025-12-11 | Ambalangoda 181,000",blue,Used,1790,Hybrid,Toyota,181000,Prius,2010,1790,2012,Automatic,Car(Sedan)
Nissan FB 15 1999,"Rs: 3,775,000",km Find,"2025-12-11 | Ambalangoda 338,000",white,Used,1490,Petrol,Nissan,338000,FB 15,1999,1490,2000,Automatic,Car(Saloon)
Suzuki Alto 2006,"Rs: 2,800,000",km Find,"2025-12-11 | Mirigama 160,000",black,Used,800,Petrol,Suzuki,160000,Alto,2006,800,2006,Manual,Car(Hatchback)
Suzuki Spacia 2023,"Rs: 8,975,000",km Find,"2025-12-11 | Kottawa 6,600",white,Brand New,660,Petrol,Suzuki,6600,Spacia,2023,660,2023,Automatic,Car(Hatchback)
Mercedes Benz C Class 2019,"Rs: 22,500,000",km Find,"2025-12-11 | Ambalangoda 30,000",white,Used,1800,Petrol,Mercedes Benz,30000,C Class,2019,1800,2020,Automatic,Car(Saloon)
Honda Civic 1999,"Rs: 5,000,000",,2025-12-11 | Ambalangoda Find Out More,red,Used,1500,Petrol,Honda,0,Civic,1999,1500,1999,Manual,Car(Saloon)
BMW 5 Series 2013,"Rs: 17,100,000",km Find,"2025-12-11 | Ambalangoda 134,000",gold,Used,1500,Diesel,BMW,134000,5 Series,2013,1500,2013,Automatic,Car(Saloon)
Toyota Axio 2015,"Rs: 9,000,000",km Find,"2025-12-11 | Ambalangoda 160,000",maroon,Used,1500,Petrol,Toyota,160000,Axio,2015,1500,2015,Automatic,Car(Saloon)
Toyota Aqua 2013,"Rs: 7,800,000",km Find,"2025-12-11 | Ambalangoda 102,000",white,Used,1500,Petrol,Toyota,102000,Aqua,2013,1500,2014,Automatic,Car(Hatchback)
Toyota Aqua 2013,"Rs: 7,000,000",km Find,"2025-12-11 | Ambalangoda 260,000",yellow,Used,1500,Petrol,Toyota,260000,Aqua,2013,1500,2017,Automatic,Car(Hatchback)
KIA Sephia 2002,"Rs: 2,600,000",km Find,"2026-02-10 | Mattegoda 162,481",gray,Used,1331,Petrol,KIA,162481,Sephia,2002,1331,2003,Automatic,Car(Sedan)
Suzuki Wagon R 2014,"Rs: 5,450,000",km Find,"2025-12-11 | Gampaha 140,000",other,Used,650,Petrol,Suzuki,140000,Wagon R,2014,650,2015,Automatic,Car(Hatchback)
Suzuki Wagon R 2016,"Rs: 5,500,000",km Find,"2025-12-11 | Ambalangoda 69,000",beige,Used,650,Petrol,Suzuki,69000,Wagon R,2016,650,2017,Automatic,Car(Hatchback)
Toyota IST 2004,"Rs: 6,000,000",km Find,"2025-12-11 | Ambalangoda 166,000",white,Used,1000,Petrol,Toyota,166000,IST,2004,1000,2008,Automatic,Car(Hatchback)
Suzuki Celerio 2015,"Rs: 5,200,000",km Find,"2025-12-11 | Kadawatha 71,000",other,Used,1000,Petrol,Suzuki,71000,Celerio,2015,1000,2016,Automatic,Car(Hatchback)
Toyota Premio 2019,"Rs: 16,800,000",km Find,"2025-12-11 | Negombo 98,000",white,Used,1500,Petrol,Toyota,98000,Premio,2019,1500,2020,Automatic,Car(Sedan)
Toyota Premio 2017,"Rs: 14,750,000",km Find,"2025-12-11 | Negombo 99,000",red,Used,1500,Petrol,Toyota,99000,Premio,2017,1500,2017,Automatic,Car(Sedan)
Toyota Prius 2011,"Rs: 8,350,000",km Find,"2025-12-11 | Ja-Ela 160,000",blue,Used,1800,Petrol,Toyota,160000,Prius,2011,1800,2013,Automatic,Car(Liftback)
Tata Indica 2015,"Rs: 2,750,000",km Find,"2025-12-11 | Mahiyanganaya 78,635",white,Used,999,Petrol,Tata,78635,Indica,2015,999,2015,Manual,Car(Liftback)
Micro Panda 2015,"Rs: 2,985,000",km Find,"2025-12-11 | Mahiyanganaya 75,500",silver,Used,997,Petrol,Micro,75500,Panda,2015,997,2015,Manual,Car(Liftback)
Suzuki Alto 2011,"Rs: 3,175,000",km Find,"2025-12-11 | Minuwangoda 65,850",black,Used,800,Petrol,Suzuki,65850,Alto,2011,800,2012,Manual,Car(Hatchback)
Hyundai Accent 2001,"Rs: 2,300,000",km Find,"2025-12-11 | Dikwella 123,456",gold,Used,1500,Petrol,Hyundai,123456,Accent,2001,1500,2003,Automatic,Car(Saloon)
Toyota Vitz 2019,"Rs: 8,250,000",km Find,"2025-12-11 | Ja-Ela 85,830",white,Used,990,Petrol,Toyota,85830,Vitz,2019,990,2018,Automatic,Car(Liftback)
Toyota Vitz 2018,"Rs: 8,500,000",km Find,"2025-12-11 | Kurunegala 58,000",purple,Used,1000,Petrol,Toyota,58000,Vitz,2018,1000,2018,Automatic,Car(Hatchback)
Toyota Prius 2011,"Rs: 8,875,000",km Find,"2025-12-11 | Makola 125,555",white,Used,1490,Petrol,Toyota,125555,Prius,2011,1490,2013,Automatic,Car(Hatchback)
Toyota Aqua 2012,"Rs: 7,500,000",km Find,"2025-12-11 | Ambalangoda 124,000",black,Used,1500,Petrol,Toyota,124000,Aqua,2012,1500,2015,Automatic,Car(Hatchback)
Toyota Prius 2014,"Rs: 10,500,000",km Find,"2025-12-11 | Ambalangoda 210,000",white,Used,1500,Petrol,Toyota,210000,Prius,2014,1500,2015,Automatic,Car(Sedan)
Toyota Aqua 2015,"Rs: 8,300,000",km Find,"2025-12-11 | Ambalangoda 85,000",black,Used,1500,Petrol,Toyota,85000,Aqua,2015,1500,2015,Automatic,Car(Hatchback)
KIA Sephia 2002,"Rs: 2,600,000",km Find,"2026-02-10 | Mattegoda 162,481",gray,Used,1331,Petrol,KIA,162481,Sephia,2002,1331,2003,Automatic,Car(Sedan)
Honda Fit 2014,"Rs: 8,000,000",km Find,"2025-12-11 | Ambalangoda 140,000",white,Used,1500,Petrol,Honda,140000,Fit,2014,1500,2015,Automatic,Car(Hatchback)
Toyota Axio 2015,"Rs: 10,700,000",km Find,"2025-12-11 | Ambalangoda 110,000",white,Used,1500,Petrol,Toyota,110000,Axio,2015,1500,2015,Automatic,Car(Saloon)
Toyota Prius 2014,"Rs: 11,000,000",km Find,"2025-12-11 | Ambalangoda 98,000",black,Used,1500,Petrol,Toyota,98000,Prius,2014,1500,2014,Automatic,Car(Liftback)
Toyota Aqua 2012,"Rs: 6,500,000",km Find,"2025-12-11 | Ambalangoda 140,000",orange,Used,1500,Petrol,Toyota,140000,Aqua,2012,1500,2013,Automatic,Car(Hatchback)
Toyota Corolla 1996,"Rs: 2,900,000",km Find,"2025-12-11 | Maharagama 126,000",blue,Used,1970,Diesel,Toyota,126000,Corolla,1996,1970,2000,Automatic,Car(Saloon)
Suzuki Alto 2015,"Rs: 3,800,000",km Find,"2025-12-11 | Ambalangoda 160,000",gray,Used,800,Petrol,Suzuki,160000,Alto,2015,800,2015,Manual,Car(Hatchback)
Toyota Premio 2017,"Rs: 13,500,000",km Find,"2025-12-11 | Ambalangoda 140,000",brown,Used,1500,Petrol,Toyota,140000,Premio,2017,1500,2018,Automatic,Car(Saloon)
Suzuki Alto 2015,"Rs: 3,700,000",km Find,"2025-12-11 | Ambalangoda 126,000",blue,Used,800,Petrol,Suzuki,126000,Alto,2015,800,2015,Manual,Car(Hatchback)
Suzuki Wagon R 2014,"Rs: 5,500,000",km Find,"2025-12-11 | Ambalangoda 182,000",white,Used,650,Petrol,Suzuki,182000,Wagon R,2014,650,2015,Automatic,Car(Hatchback)
Audi A3 2018,"Rs: 16,500,000",km Find,"2025-12-11 | Sri Jayawardenepura Kotte 100,000",white,Used,1400,Petrol,Audi,100000,A3,2018,1400,2018,Tiptronic,Car(Sedan)
Toyota Belta 2007,"Rs: 6,000,000",km Find,"2025-12-11 | Ambalangoda 121,000",white,Used,1500,Petrol,Toyota,121000,Belta,2007,1500,2010,Automatic,Car(Saloon)
KIA Sephia 2002,"Rs: 2,600,000",km Find,"2026-02-10 | Mattegoda 162,481",gray,Used,1331,Petrol,KIA,162481,Sephia,2002,1331,2003,Automatic,Car(Sedan)
Honda Grace 2019,"Rs: 12,800,000",km Find,"2025-12-11 | Ambalangoda 62,000",red,Used,1500,Petrol,Honda,62000,Grace,2019,1500,2019,Automatic,Car(Liftback)
Toyota Axio 2007,"Rs: 6,800,000",km Find,"2025-12-11 | Ambalangoda 300,000",white,Used,1500,Petrol,Toyota,300000,Axio,2007,1500,2010,Automatic,Car(Saloon)
Suzuki Wagon R 2018,"Rs: 5,890,000",km Find,"2025-12-11 | Boralesgamuwa 120,000",white,Used,660,Hybrid,Suzuki,120000,Wagon R,2018,660,2018,Automatic,Car(Hatchback)
Suzuki Celerio 2015,"Rs: 4,950,000",,2025-12-11 | Cinnamon Garden (Colombo 07) Find Out More,red,Used,998,Petrol,Suzuki,0,Celerio,2015,998,2015,Automatic,Car(Hatchback)
Suzuki Wagon R 2014,"Rs: 5,750,000",km Find,"2025-12-10 | Moratuwa 30,650",black,Used,650,Petrol,Suzuki,30650,Wagon R,2014,650,2016,Automatic,Car(Hatchback)
Toyota Aqua 2014,"Rs: 7,900,000",km Find,"2025-12-10 | Ambalangoda 153,000",white,Used,1500,Hybrid,Toyota,153000,Aqua,2014,1500,2015,Automatic,Car(Hatchback)
Honda Fit 2015,"Rs: 7,850,000",km Find,"2025-12-11 | Piliyandala 113,000",red,Used,1500,Petrol,Honda,113000,Fit,2015,1500,2015,Automatic,Car(Hatchback)
Suzuki Wagon R 2023,"Rs: 7,450,000",km Find,"2025-12-10 | Kadawatha 4,600",silver,Brand New,650,Petrol,Suzuki,4600,Wagon R,2023,650,Ref:,Automatic,Car(Hatchback)
Toyota Aqua 2012,"Rs: 6,700,000",km Find,"2025-12-10 | Ambalangoda 210,000",blue,Used,1600,Hybrid,Toyota,210000,Aqua,2012,1600,2014,Automatic,Car(Hatchback)
Toyota Premio 2016,"Rs: 14,050,000",km Find,"2025-12-10 | Ambalangoda 125,000",red,Used,1600,Petrol,Toyota,125000,Premio,2016,1600,2016,Automatic,Car(Saloon)
Micro Panda 2011,"Rs: 2,750,000",km Find,"2025-12-10 | Moratuwa 133,592",white,Used,1342,Petrol,Micro,133592,Panda,2011,1342,2011,Manual,Car(Hatchback)
Suzuki Wagon R 2025,"Rs: 8,950,000",,2025-12-10 | Wellawatta (Colombo 06) Find Out More,white,Brand New,660,Petrol,Suzuki,0,Wagon R,2025,660,0000,Automatic,Car(Hatchback)
Renault KWID 2018,"Rs: 4,000,000",km Find,"2025-12-10 | Ambalangoda 40,000",red,Used,1000,Petrol,Renault,40000,KWID,2018,1000,2018,Manual,Car(Hatchback)
Toyota Prius 2014,"Rs: 11,100,000",km Find,2025-12-10 | Ambalangoda 0,black,Used,1500,Petrol,Toyota,0000,Prius,2014,1500,2014,Automatic,Car(Saloon)
Toyota Passo 2025,"Rs: 6,080,000",km Find,2025-12-10 | Moratuwa 0,other,Reconditioned,660,Petrol,Toyota,000,Passo,2025,660,2025,Automatic,Car(Hatchback)
Toyota Roomy 2023,"Rs: 10,800,000",km Find,"2025-12-10 | Cinnamon Garden (Colombo 07) 2,600",white,Brand New,1000,Petrol,Toyota,2600,Roomy,2023,1000,Ref:,Automatic,Car(Hatchback)
KIA Sephia 2002,"Rs: 2,600,000",km Find,"2026-02-10 | Mattegoda 162,481",gray,Used,1331,Petrol,KIA,162481,Sephia,2002,1331,2003,Automatic,Car(Sedan)
Toyota Roomy 2024,"Rs: 10,500,000",km Find,"2025-12-10 | Cinnamon Garden (Colombo 07) 5,400",black,Reconditioned,1000,Petrol,Toyota,5400,Roomy,2024,1000,2024,Automatic,Car(Hatchback)
Daihatsu Mira 2024,"Rs: 7,390,000",km Find,"2025-12-10 | Malabe 1,700",blue,Reconditioned,650,Petrol,Daihatsu,1700,Mira,2024,650,0000,Automatic,Car(Hatchback)
Suzuki Celerio 2016,"Rs: 5,275,000",km Find,"2025-12-10 | Kadawatha 94,000",red,Used,1000,Petrol,Suzuki,94000,Celerio,2016,1000,2016,Automatic,Car(Hatchback)
Suzuki A Star 2010,"Rs: 4,175,000",km Find,"2025-12-10 | Kadawatha 150,000",gray,Used,1000,Petrol,Suzuki,150000,A Star,2010,1000,2010,Automatic,Car(Hatchback)
Suzuki Wagon R 2017,"Rs: 6,450,000",km Find,"2025-12-10 | Ambalangoda 173,000",black,Used,650,Hybrid,Suzuki,173000,Wagon R,2017,650,2017,Automatic,Car(Hatchback)
Toyota Prius 2014,"Rs: 10,900,000",km Find,"2025-12-10 | Ambalangoda 133,000",black,Used,1600,Hybrid,Toyota,133000,Prius,2014,1600,2017,Automatic,Car(Liftback)
Nissan March 2001,"Rs: 3,200,000",km Find,"2025-12-10 | Ambalangoda 131,000",gray,Used,1000,Petrol,Nissan,131000,March,2001,1000,2004,Automatic,Car(Hatchback)
Renault KWID 2016,"Rs: 3,650,000",km Find,"2025-12-10 | Malabe 97,000",white,Used,800,Petrol,Renault,97000,KWID,2016,800,2016,Manual,Car(Hatchback)
Toyota IST 2004,"Rs: 5,350,000",km Find,"2025-12-10 | Malabe 142,000",white,Used,1300,Petrol,Toyota,142000,IST,2004,1300,2007,Automatic,Car(Hatchback)
Honda Fit 2011,"Rs: 6,600,000",km Find,"2025-12-10 | Ambalangoda 190,000",yellow,Used,1300,Hybrid,Honda,190000,Fit,2011,1300,2012,Automatic,Car(Hatchback)
Audi A3 2018,"Rs: 13,500,000",km Find,"2025-12-10 | Ambalangoda 100,800",black,Used,1197,Petrol,Audi,100800,A3,2018,1197,2019,Automatic,Car(Sedan)
Toyota Vitz 2016,"Rs: 6,900,000",km Find,2025-12-10 | Ambalangoda 0,black,Used,14000,Petrol,Toyota,0000,Vitz,2016,14000,2019,Automatic,Car(Hatchback)
Micro Panda 2015,"Rs: 2,890,000",km Find,"2025-12-10 | Ambalangoda 87,000",white,Used,1300,Petrol,Micro,87000,Panda,2015,1300,2015,Manual,Car(Hatchback)
Toyota Vitz 2018,"Rs: 7,750,000",km Find,"2025-12-10 | Ambalangoda 90,600",black,Used,1300,Petrol,Toyota,90600,Vitz,2018,1300,2018,Automatic,Car(Hatchback)
Suzuki Wagon R 2014,"Rs: 5,650,000",km Find,"2025-12-10 | Ambalangoda 150,000",pink,Used,650,Hybrid,Suzuki,150000,Wagon R,2014,650,2016,Automatic,Car(Hatchback)
Suzuki Wagon R 2017,"Rs: 5,700,000",km Find,"2025-12-10 | Ambalangoda 126,000",white,Used,650,Hybrid,Suzuki,126000,Wagon R,2017,650,2018,Automatic,Car(Hatchback)
KIA Sephia 2002,"Rs: 2,600,000",km Find,"2026-02-10 | Mattegoda 162,481",gray,Used,1331,Petrol,KIA,162481,Sephia,2002,1331,2003,Automatic,Car(Sedan)
Toyota Vitz 2018,"Rs: 7,600,000",km Find,"2025-12-10 | Ambalangoda 90,600",black,Used,1500,Petrol,Toyota,90600,Vitz,2018,1500,2018,Automatic,Car(Hatchback)
Toyota Wigo 2018,"Rs: 5,650,000",km Find,"2025-12-10 | Moratuwa 136,000",white,Used,1000,Petrol,Toyota,136000,Wigo,2018,1000,2018,Automatic,Car(Hatchback)
KIA Cerato 2012,"Rs: 5,785,000",km Find,"2025-12-10 | Moratuwa 90,000",red,Used,1500,Petrol,KIA,90000,Cerato,2012,1500,2013,Automatic,Car(Saloon)
Toyota Premio 2011,"Rs: 9,300,000",km Find,2025-12-10 | Ambalangoda 0,brown,Used,1600,Petrol,Toyota,0000,Premio,2011,1600,2012,Automatic,Car(Saloon)
Suzuki Alto 2015,"Rs: 3,500,000",km Find,"2025-12-10 | Ambalangoda 130,000",gray,Used,800,Petrol,Suzuki,130000,Alto,2015,800,2015,Manual,Car(Hatchback)
Suzuki Wagon R 2016,"Rs: 6,100,000",km Find,"2025-12-10 | Ambalangoda 90,000",white,Used,650,Hybrid,Suzuki,90000,Wagon R,2016,650,2017,Automatic,Car(Hatchback)
Toyota Aqua 2015,"Rs: 8,200,000",km Find,"2025-12-10 | Ambalangoda 87,000",brown,Used,1500,Hybrid,Toyota,87000,Aqua,2015,1500,2015,Automatic,Car(Hatchback)
Toyota Aqua 2015,"Rs: 8,800,000",km Find,"2025-12-10 | Ambalangoda 140,000",black,Used,1500,Hybrid,Toyota,140000,Aqua,2015,1500,2020,Automatic,Car(Hatchback)
Suzuki Wagon R 2017,"Rs: 6,500,000",km Find,"2025-12-10 | Ambalangoda 125,000",white,Used,650,Hybrid,Suzuki,125000,Wagon R,2017,650,2017,Automatic,Car(Hatchback)
Toyota Corolla 2001,"Rs: 5,800,000",km Find,"2025-12-10 | Embilipitiya 131,400",silver,Used,1450,Petrol,Toyota,131400,Corolla,2001,1450,2004,Manual,Car(Saloon)
Toyota Prius 2016,"Rs: 13,400,000",km Find,"2025-12-10 | Ratmalana 104,000",white,Used,1800,Hybrid,Toyota,104000,Prius,2016,1800,2016,Automatic,Car(Liftback)
KIA Sephia 2002,"Rs: 2,600,000",km Find,"2026-02-10 | Mattegoda 162,481",gray,Used,1331,Petrol,KIA,162481,Sephia,2002,1331,2003,Automatic,Car(Sedan)
Toyota Allion 2016,"Rs: 14,900,000",km Find,"2025-12-10 | Kottawa 57,000",black,Used,1500,Petrol,Toyota,57000,Allion,2016,1500,2018,Automatic,Car(Saloon)
Toyota Yaris 2024,"Rs: 10,600,000",km Find,"2025-12-10 | Kotte 1,500",white,Brand New,1800,Hybrid,Toyota,1500,Yaris,2024,1800,Ref:,Automatic,Car(Hatchback)
Suzuki Swift 2017,"Rs: 8,100,000",km Find,"2025-12-10 | Galle 93,000",white,Used,1000,Petrol,Suzuki,93000,Swift,2017,1000,2019,Automatic,Car(Hatchback)
Toyota Vitz 2018,"Rs: 8,600,000",km Find,"2025-12-10 | Katunayake 77,900",white,Used,1000,Petrol,Toyota,77900,Vitz,2018,1000,2019,Automatic,Car(Hatchback)
Suzuki XBee 2023,"Rs: 10,300,000",km Find,"2025-12-10 | Borella (Colombo 08) 20,000",maroon,Brand New,1000,Hybrid,Suzuki,20000,XBee,2023,1000,Ref:,Automatic,Car(Hatchback)
Honda Fit 2015,"Rs: 8,250,000",km Find,"2025-12-10 | Ambalangoda 94,000",white,Used,1500,Hybrid,Honda,94000,Fit,2015,1500,2015,Automatic,Car(Hatchback)
Toyota Corolla 2008,"Rs: 7,350,000",km Find,"2025-12-10 | Anuradhapura 128,000",blue,Used,1600,Petrol,Toyota,128000,Corolla,2008,1600,2008,Manual,Car(Liftback)
Suzuki Wagon R 2017,"Rs: 5,950,000",,2025-12-10 | Colombo Fort (Colombo 01) Find Out More,black,Used,660,Hybrid,Suzuki,0,Wagon R,2017,660,2017,Automatic,Car(Hatchback)
Suzuki Swift 2017,"Rs: 8,300,000",km Find,"2025-12-10 | Ambalangoda 110,000",silver,Used,1300,Petrol,Suzuki,110000,Swift,2017,1300,2018,Automatic,Car(Hatchback)
KIA Sephia 2002,"Rs: 2,600,000",km Find,"2026-02-10 | Mattegoda 162,481",gray,Used,1331,Petrol,KIA,162481,Sephia,2002,1331,2003,Automatic,Car(Sedan)
Toyota Belta 2007,"Rs: 6,200,000",km Find,"2025-12-10 | Matara 167,000",blue,Used,1490,Petrol,Toyota,167000,Belta,2007,1490,2010,Manual,Car(Sedan)
Mitsubishi eK 2023,"Rs: 7,000,000",km Find,"2025-12-10 | Kottawa 6,600",black,Brand New,660,Petrol,Mitsubishi,6600,eK,2023,660,Ref:,Automatic,Car(Hatchback)
Suzuki Wagon R 2018,"Rs: 7,350,000",km Find,"2025-12-10 | Kalmunai 88,000",white,Used,650,Hybrid,Suzuki,88000,Wagon R,2018,650,2018,Automatic,Car(Sedan)
Toyota Passo 2023,"Rs: 8,150,000",km Find,"2025-12-10 | Kottawa 6,600",black,Brand New,660,Petrol,Toyota,6600,Passo,2023,660,Ref:,Automatic,Car(Hatchback)
Suzuki Spacia 2023,"Rs: 7,250,000",km Find,"2025-12-10 | Kottawa 6,600",yellow,Brand New,660,Petrol,Suzuki,6600,Spacia,2023,660,Ref:,Automatic,Car(Hatchback)
Suzuki Wagon R 2024,"Rs: 9,100,000",,2025-12-10 | Katugastota Find Out More,green,Brand New,650,Hybrid,Suzuki,0,Wagon R,2024,650,Ref:,Automatic,Car(Hatchback)
Nissan Sunny 2010,"Rs: 5,690,000",km Find,"2025-12-10 | Kaduwela 184,825",gray,Used,1000,Petrol,Nissan,184825,Sunny,2010,1000,2011,Automatic,Car(Sports)
Toyota Yaris 2024,"Rs: 1,150,000",,2025-12-10 | Nawala Find Out More,white,Brand New,1000,Petrol,Toyota,0,Yaris,2024,1000,2024,Automatic,Car(Hatchback)
Suzuki Alto 2014,"Rs: 3,590,000",km Find,"2025-12-10 | Kaduwela 94,161",red,Used,800,Petrol,Suzuki,94161,Alto,2014,800,2015,Manual,Car(Saloon)
Suzuki Wagon R 2017,"Rs: 5,950,000",km Find,"2025-12-10 | Kaduwela 98,456",black,Used,650,Hybrid,Suzuki,98456,Wagon R,2017,650,2018,Automatic,Car(Sports)
Nissan Almera 2025,"Rs: 11,900,000",,2025-12-10 | Kalubowila Find Out More,white,Brand New,1000,Petrol,Nissan,0,Almera,2025,1000,Ref:,Automatic,Car(Saloon)
Suzuki Wagon R 2018,"Rs: 6,850,000",km Find,"2025-12-10 | Katunayake 170,000",white,Used,650,Hybrid,Suzuki,170000,Wagon R,2018,650,2018,Automatic,Car()
KIA Rio 2002,"Rs: 1,300,000",km Find,"2025-12-10 | Pannipitiya 123,456",red,Used,1500,Petrol,KIA,123456,Rio,2002,1500,2002,Automatic,Car(Saloon)
Nissan Almera 2024,"Rs: 13,100,000",,2025-12-10 | Kalubowila Find Out More,silver,Brand New,1000,Petrol,Nissan,0,Almera,2024,1000,Ref:,Automatic,Car(Saloon)
Nissan Almera 2025,"Rs: 13,500,000",,2025-12-10 | Kalubowila Find Out More,black,Brand New,1000,Petrol,Nissan,0,Almera,2025,1000,Ref:,Automatic,Car(Saloon)
Toyota Vitz 2006,"Rs: 5,050,000",km Find,"2025-12-10 | Kuliyapitiya 135,000",white,Used,1000,Petrol,Toyota,135000,Vitz,2006,1000,2011,Automatic,Car(Hatchback)
Honda Grace 2016,"Rs: 9,400,000",km Find,"2025-12-10 | Moratuwa 158,400",white,Used,1500,Hybrid,Honda,158400,Grace,2016,1500,2016,Automatic,Car(Saloon)
Suzuki A Star 2011,"Rs: 4,150,000",km Find,"2025-12-10 | Horana 40,000",white,Used,800,Petrol,Suzuki,40000,A Star,2011,800,2011,Manual,Car(Hatchback)
KIA Sephia 2002,"Rs: 2,600,000",km Find,"2026-02-10 | Mattegoda 162,481",gray,Used,1331,Petrol,KIA,162481,Sephia,2002,1331,2003,Automatic,Car(Sedan)
Audi Q3 2019,"Rs: 21,500,000",km Find,"2025-12-10 | Ambalangoda 78,000",white,Used,1500,Petrol,Audi,78000,Q3,2019,1500,2019,Automatic,Car(Hatchback)
Honda Vezel 2023,"Rs: 16,500,000",km Find,"2025-12-10 | Kurunegala 25,000",white,Reconditioned,1200,Petrol,Honda,25000,Vezel,2023,1200,2025,Automatic,Car(Hatchback)
Toyota Vitz 2017,"Rs: 7,950,000",km Find,"2025-12-10 | Talawatugoda 100,000",black,Used,1000,Petrol,Toyota,100000,Vitz,2017,1000,2019,Automatic,Car(Hatchback)
Zotye Z100 2017,"Rs: 3,295,000",km Find,"2025-12-10 | Panadura 141,000",other,Used,1000,Petrol,Zotye,141000,Z100,2017,1000,2017,Manual,Car(Saloon)
Nissan B12 2003,"Rs: 3,600,000",km Find,"2025-12-10 | Moratuwa 320,000",silver,Used,998,Petrol,Nissan,320000,B12,2003,998,2003,Manual,Car(Saloon)
BMW M Series 2011,"Rs: 23,500,000",km Find,"2025-12-10 | Boralesgamuwa 140,000",black,Used,1500,Petrol,BMW,140000,M Series,2011,1500,2013,Automatic,Car(Sedan)
Suzuki Wagon R 2018,"Rs: 7,190,000",km Find,"2025-12-10 | Maharagama 80,000",white,Used,950,Petrol,Suzuki,80000,Wagon R,2018,950,2018,Automatic,Car(Station wagon)
Toyota Axio 2013,"Rs: 8,800,000",km Find,"2025-12-10 | Boralesgamuwa 230,000",blue,Used,1300,Petrol,Toyota,230000,Axio,2013,1300,2014,Automatic,Car(Hatchback)
